step,phase,action,reward,red_distance,green_distance,alignment,collision,done_reason
37,1,1,-0.1,-1.0,0.3362514,0.0,,
38,1,2,-1.1,-1.0,0.33761665,0.0,,
39,1,2,0.9,-1.0,0.3441889,0.0,,
40,1,0,-0.6,-1.0,0.34392586,0.0,,
41,1,2,-0.1,-1.0,0.35691035,0.0,,
42,1,2,0.9,-1.0,0.37447163,0.0,,
43,1,2,0.9,-1.0,0.3924755,0.0,,
44,1,2,0.9,-1.0,0.40525055,0.0,,
45,1,1,-0.1,-1.0,0.39138857,0.0,,
46,1,1,0.9,-1.0,0.3725614,0.0,,
47,1,0,-0.6,-1.0,0.41741228,0.0,,
48,1,2,-0.1,-1.0,0.39358482,0.0,,
49,1,2,0.9,-1.0,0.4092383,0.0,,
50,1,2,0.9,-1.0,-1.0,0.0,,
51,1,0,-0.6,-1.0,-1.0,0.0,,
52,1,2,-0.1,-1.0,-1.0,0.0,,
53,1,2,0.9,-1.0,-1.0,0.0,,
54,1,0,-0.6,-1.0,-1.0,0.0,,
55,1,2,-0.1,-1.0,-1.0,0.0,,
56,1,2,0.9,-1.0,-1.0,0.0,,
57,1,2,0.9,-1.0,-1.0,0.0,,
58,1,2,0.9,-1.0,-1.0,0.0,,
59,1,2,0.9,-1.0,-1.0,0.0,,
60,1,2,0.9,-1.0,-1.0,0.0,,
61,1,2,0.9,-1.0,-1.0,0.0,,
62,1,2,0.9,-1.0,-1.0,0.0,,
63,1,2,0.9,-1.0,-1.0,0.0,,
64,1,1,-0.1,-1.0,-1.0,0.0,,
65,1,2,-1.1,-1.0,-1.0,0.0,,
66,1,2,0.9,-1.0,-1.0,0.0,,
67,1,0,-0.6,-1.0,-1.0,0.0,,
68,1,2,-0.1,-1.0,-1.0,0.0,,
69,1,2,0.9,-1.0,-1.0,0.0,,
70,1,2,0.9,-1.0,-1.0,0.0,,
71,1,2,0.9,-1.0,-1.0,0.0,,
72,1,2,0.9,-1.0,-1.0,0.0,,
73,1,0,-0.6,-1.0,-1.0,0.0,,
74,1,2,-0.1,-1.0,-1.0,0.0,,
75,1,2,0.9,-1.0,-1.0,0.0,,
76,1,2,0.9,-1.0,-1.0,0.0,,
77,1,2,0.9,-1.0,-1.0,0.0,,
78,1,2,0.9,-1.0,-1.0,0.0,,
79,1,1,-0.1,-1.0,-1.0,0.0,,
80,1,1,0.9,-1.0,-1.0,0.0,,
81,1,2,-0.1,-1.0,-1.0,0.0,,
82,1,2,0.9,-1.0,-1.0,0.0,,
83,1,2,0.9,-1.0,-1.0,0.0,,
84,1,0,-0.6,-1.0,-1.0,0.0,,
85,1,2,-0.1,-1.0,-1.0,0.0,,
86,1,2,0.9,-1.0,-1.0,0.0,,
87,1,2,0.9,-1.0,-1.0,0.0,,
88,1,2,0.9,-1.0,-1.0,0.0,,
89,1,0,-0.6,-1.0,-1.0,0.0,,
90,1,2,-0.1,-1.0,-1.0,0.0,,
91,1,2,0.9,-1.0,-1.0,0.0,,
92,1,2,0.9,-1.0,-1.0,0.0,,
93,1,2,4.23844393491745,0.3869987,-1.0,0.0546875,,
94,1,2,5.396606141328812,0.35849127,-1.0,0.2578125,,
95,1,1,4.193112516403199,0.3882525,-1.0,0.046875,,
96,1,2,5.396606141328812,0.35849127,-1.0,0.2578125,,
97,1,2,6.715461277961731,0.3330015,-1.0,0.49609375,,
98,1,2,7.866000944375992,0.3177373,-1.0,0.7109375,,
99,1,1,6.715461277961731,0.3330015,-1.0,0.49609375,,
100,1,2,7.845297718048096,0.3179717,-1.0,0.70703125,,
101,1,0,41.72574361562729,0.30672628,-1.0,0.671875,,
102,1,2,8.826601767539978,0.3013984,-1.0,0.88671875,,
103,1,0,42.616987282037734,0.32379004,-1.0,0.8671875,,
104,1,2,9.120598250627518,0.28556785,-1.0,0.9296875,,
105,1,0,43.006196522712706,0.28891695,-1.0,0.91015625,,
106,1,1,8.985567057132721,0.2656991,-1.0,0.8828125,,
107,1,2,9.125781321525574,0.265,-1.0,0.91015625,,
108,1,1,8.94533839225769,0.26593232,-1.0,0.875,,
109,1,2,9.145737105607987,0.26491508,-1.0,0.9140625,,
110,1,2,8.172031456232071,0.2721562,-1.0,0.7265625,,
111,1,1,9.125781321525574,0.265,-1.0,0.91015625,,
112,1,0,43.118875005841254,0.231225,-1.0,0.875,,
113,1,2,8.096355983614922,0.2404163,-1.0,0.6796875,,
114,1,2,6.942020320892334,0.26034594,-1.0,0.46875,,
115,1,1,8.134077826142311,0.24068443,-1.0,0.6875,,
116,1,2,6.942020320892334,0.26034594,-1.0,0.46875,,
117,1,2,5.777283126115799,0.28626212,-1.0,0.26171875,,
118,1,0,8.889375084638596,0.28806248,-1.0,0.0859375,,
119,1,1,5.503773951530457,0.2667452,-1.0,0.1875,,
120,1,2,4.8363554120063785,0.29085392,-1.0,0.078125,,
121,1,2,0.9,-1.0,-1.0,0.0,,
122,1,2,0.9,-1.0,-1.0,0.0,,
123,1,2,0.9,-1.0,-1.0,0.0,,
124,1,1,-0.1,-1.0,-1.0,0.0,,
125,1,0,-0.6,-1.0,-1.0,0.0,,
126,1,2,-0.1,-1.0,-1.0,0.0,,
127,1,2,0.9,-1.0,-1.0,0.0,,
128,1,2,0.9,-1.0,-1.0,0.0,,
129,1,1,-0.1,-1.0,-1.0,0.0,,
130,1,2,-1.1,-1.0,-1.0,0.0,,
131,1,0,-0.6,-1.0,-1.0,0.0,,
132,1,2,-0.1,-1.0,-1.0,0.0,,
133,1,2,0.9,-1.0,0.39585477,0.0,,
134,1,2,0.9,-1.0,0.37869513,0.0,,
135,1,2,0.9,-1.0,0.35524216,0.0,,
136,1,2,0.9,-1.0,0.33863845,0.0,,
137,1,1,-0.1,-1.0,0.35524216,0.0,,
138,1,2,-1.1,-1.0,0.33863845,0.0,,
139,1,2,0.9,-1.0,0.3306055,0.0,,
140,1,2,0.9,-1.0,0.33195782,0.0,,
141,1,2,0.9,-1.0,0.34205264,0.0,,
142,1,1,-0.1,-1.0,0.3315479,0.0,,
143,1,1,0.9,-1.0,0.33073252,0.0,,
144,1,2,-0.1,-1.0,0.3312718,0.0,,
145,1,2,0.9,-1.0,0.33955854,0.0,,
146,1,2,0.9,-1.0,0.3570224,0.0,,
147,1,1,-0.1,-1.0,0.34027782,0.0,,
148,1,1,0.9,-1.0,0.33080053,0.0,,
149,1,2,-0.1,-1.0,0.33766404,0.0,,
150,1,2,0.9,-1.0,0.35302266,0.0,,
151,1,2,0.9,-1.0,0.37819174,0.0,,
152,1,2,0.9,-1.0,0.39610732,0.0,,
153,1,2,0.9,-1.0,0.40967426,0.0,,
154,1,2,0.9,-1.0,-1.0,0.0,,
155,1,2,0.9,-1.0,-1.0,0.0,,
156,1,2,0.9,-1.0,-1.0,0.0,,
157,1,2,0.9,-1.0,-1.0,0.0,,
158,1,1,-0.1,-1.0,-1.0,0.0,,
159,1,2,-1.1,-1.0,-1.0,0.0,,
160,1,2,0.9,-1.0,-1.0,0.0,,
161,1,2,0.9,-1.0,-1.0,0.0,,
162,1,0,-0.6,-1.0,-1.0,0.0,,
163,1,0,-0.6,-1.0,-1.0,0.0,,
164,1,0,-0.6,-1.0,-1.0,0.0,,
165,1,2,-0.1,-1.0,-1.0,0.0,,
166,1,2,0.9,-1.0,-1.0,0.0,,
167,1,2,0.9,-1.0,-1.0,0.0,,
168,1,2,0.9,-1.0,-1.0,0.0,,
169,1,0,-0.6,-1.0,-1.0,0.0,,
170,1,1,-0.1,-1.0,-1.0,0.0,,
171,1,1,0.9,-1.0,-1.0,0.0,,
172,1,2,-0.1,-1.0,-1.0,0.0,,
173,1,0,-0.6,-1.0,-1.0,0.0,,
174,1,2,-0.1,-1.0,-1.0,0.0,,
175,1,1,-0.1,-1.0,-1.0,0.0,,
176,1,2,-1.1,-1.0,-1.0,0.0,,
177,1,2,0.9,-1.0,-1.0,0.0,,
178,1,2,0.9,-1.0,-1.0,0.0,,
179,1,2,0.9,-1.0,-1.0,0.0,,
180,1,2,0.9,-1.0,-1.0,0.0,,
181,1,2,0.9,-1.0,-1.0,0.0,,
182,1,2,0.9,-1.0,-1.0,0.0,,
183,1,2,0.9,-1.0,-1.0,0.0,,
184,1,2,0.9,-1.0,-1.0,0.0,,
185,1,2,0.9,-1.0,-1.0,0.0,,
186,1,2,0.9,-1.0,-1.0,0.0,,
187,1,2,0.9,-1.0,-1.0,0.0,,
188,1,0,-0.6,-1.0,-1.0,0.0,,
189,1,2,-0.1,-1.0,-1.0,0.0,,
190,1,1,-0.1,-1.0,-1.0,0.0,,
191,1,2,-1.1,-1.0,-1.0,0.0,,
192,1,0,-0.6,-1.0,-1.0,0.0,,
193,1,2,-0.1,-1.0,-1.0,0.0,,
194,1,2,0.9,-1.0,-1.0,0.0,,
195,1,1,-0.1,-1.0,-1.0,0.0,,
196,1,2,-1.1,-1.0,-1.0,0.0,,
197,1,2,0.9,-1.0,-1.0,0.0,,
198,1,2,0.9,-1.0,-1.0,0.0,,
199,1,2,0.9,-1.0,-1.0,0.0,,
200,1,0,-0.6,-1.0,-1.0,0.0,,max_steps
0,1,2,4.893149995803833,0.3966825,-1.0,0.1953125,,
1,1,2,6.10764634013176,0.37253323,-1.0,0.4140625,,
2,1,2,7.18139927983284,0.3570014,-1.0,0.61328125,,
3,1,2,8.271208518743515,0.3460708,-1.0,0.8203125,,
4,1,2,9.028283619880677,0.34309328,-1.0,0.96875,,
5,1,2,7.946270221471787,0.34855846,0.41584852,0.7578125,,
6,1,2,6.748758667707444,0.36149827,0.38542575,0.53125,,
7,1,2,5.417074972391129,0.3856475,0.3650452,0.2890625,,
8,1,0,8.842520320415497,0.4185272,0.39415985,0.20703125,,
9,1,0,8.296753817796708,0.43783674,0.40602094,0.1171875,,
10,1,0,7.95574581027031,0.43572584,0.39274675,0.046875,,
11,1,2,-0.1,-1.0,0.35275486,0.0,,
12,1,2,0.9,-1.0,0.35024133,0.0,,
13,1,1,-0.1,-1.0,0.35239324,0.0,,
14,1,2,-1.1,-1.0,0.35017282,0.0,,
15,1,2,0.9,-1.0,0.35477316,0.0,,
16,1,2,0.9,-1.0,0.3662267,0.0,,
17,1,2,0.9,-1.0,0.3830196,0.0,,
18,1,2,0.9,-1.0,0.40508023,0.0,,
19,1,2,0.9,-1.0,0.4245374,0.0,,
20,1,0,-0.6,-1.0,-1.0,0.0,,
21,1,0,-0.6,-1.0,-1.0,0.0,,
22,1,0,-0.6,-1.0,-1.0,0.0,,
23,1,1,-0.1,-1.0,0.4203546,0.0,,
24,1,1,0.9,-1.0,0.40147853,0.0,,
25,1,2,-0.1,-1.0,0.41977733,0.0,,
26,1,2,0.9,-1.0,-1.0,0.0,,
27,1,0,-0.6,-1.0,-1.0,0.0,,
28,1,2,-0.1,-1.0,-1.0,0.0,,
29,1,2,0.9,-1.0,-1.0,0.0,,
30,1,2,0.9,-1.0,-1.0,0.0,,
31,1,2,0.9,-1.0,-1.0,0.0,,
32,1,0,-0.6,-1.0,-1.0,0.0,,
33,1,2,-0.1,-1.0,-1.0,0.0,,
34,1,2,0.9,-1.0,-1.0,0.0,,
35,1,2,0.9,-1.0,-1.0,0.0,,
36,1,2,0.9,-1.0,-1.0,0.0,,
37,1,2,0.9,-1.0,-1.0,0.0,,
38,1,2,0.9,-1.0,-1.0,0.0,,
39,1,2,0.9,-1.0,-1.0,0.0,,
40,1,2,0.9,-1.0,-1.0,0.0,,
41,1,2,0.9,-1.0,-1.0,0.0,,
42,1,2,0.9,-1.0,-1.0,0.0,,
43,1,2,0.9,-1.0,-1.0,0.0,,
44,1,2,0.9,-1.0,-1.0,0.0,,
45,1,2,0.9,-1.0,-1.0,0.0,,
46,1,1,-0.1,-1.0,-1.0,0.0,,
47,1,2,-1.1,-1.0,-1.0,0.0,,
48,1,2,0.9,-1.0,-1.0,0.0,,
49,1,2,0.9,-1.0,-1.0,0.0,,
50,1,2,0.9,-1.0,-1.0,0.0,,
51,1,2,0.9,-1.0,-1.0,0.0,,
52,1,1,-0.1,-1.0,-1.0,0.0,,
53,1,2,-1.1,-1.0,-1.0,0.0,,
54,1,0,-0.6,-1.0,-1.0,0.0,,
55,1,2,-0.1,-1.0,-1.0,0.0,,
56,1,0,-0.6,-1.0,-1.0,0.0,,
57,1,2,-0.1,-1.0,-1.0,0.0,,
58,1,2,0.9,-1.0,-1.0,0.0,,
59,1,2,0.9,-1.0,-1.0,0.0,,
60,1,2,0.9,-1.0,-1.0,0.0,,
61,1,2,0.9,-1.0,-1.0,0.0,,
62,1,2,0.9,-1.0,-1.0,0.0,,
63,1,1,-0.1,-1.0,-1.0,0.0,,
64,1,2,-1.1,-1.0,-1.0,0.0,,
65,1,1,-1.1,-1.0,-1.0,0.0,,
66,1,2,-1.1,-1.0,-1.0,0.0,,
67,1,2,0.9,-1.0,-1.0,0.0,,
68,1,2,0.9,-1.0,-1.0,0.0,,
69,1,1,-0.1,-1.0,-1.0,0.0,,
70,1,2,-1.1,-1.0,-1.0,0.0,,
71,1,2,0.9,-1.0,-1.0,0.0,,
72,1,2,0.9,-1.0,-1.0,0.0,,
73,1,2,0.9,-1.0,-1.0,0.0,,
74,1,0,-0.6,-1.0,-1.0,0.0,,
75,1,2,-0.1,-1.0,-1.0,0.0,,
76,1,0,-0.6,-1.0,-1.0,0.0,,
77,1,1,-0.1,-1.0,-1.0,0.0,,
78,1,2,-0.1,-1.0,-1.0,0.0,,
79,1,2,0.9,-1.0,-1.0,0.0,,
80,1,2,0.9,-1.0,-1.0,0.0,,
81,1,0,-0.6,-1.0,-1.0,0.0,,
82,1,2,-0.1,-1.0,-1.0,0.0,,
83,1,2,0.9,-1.0,-1.0,0.0,,
84,1,0,-0.6,-1.0,-1.0,0.0,,
85,1,2,-0.1,-1.0,-1.0,0.0,,
86,1,1,-0.1,-1.0,-1.0,0.0,,
87,1,2,-1.1,-1.0,-1.0,0.0,,
88,1,0,-0.6,-1.0,-1.0,0.0,,
89,1,0,-0.6,-1.0,-1.0,0.0,,
90,1,1,-0.1,-1.0,-1.0,0.0,,
91,1,0,-0.6,-1.0,-1.0,0.0,,
92,1,2,-0.1,-1.0,-1.0,0.0,,
93,1,0,-0.6,-1.0,-1.0,0.0,,
94,1,2,-0.1,-1.0,-1.0,0.0,,
95,1,2,0.9,-1.0,-1.0,0.0,,
96,1,2,3.961140924692154,0.40339682,-1.0,0.015625,,
97,1,2,4.966771566867829,0.3741457,-1.0,0.1875,,
98,1,0,8.275948369503022,0.41465408,-1.0,0.08984375,,
99,1,2,5.811828488111496,0.34966555,-1.0,0.33203125,,
100,1,2,7.090370470285416,0.32833216,-1.0,0.56640625,,
101,1,1,5.811828488111496,0.34966555,-1.0,0.33203125,,
102,1,1,4.554865473508835,0.3784019,-1.0,0.109375,,
103,1,2,5.939090365171433,0.34765068,-1.0,0.35546875,,
104,1,2,7.153974437713623,0.3273301,-1.0,0.578125,,
105,1,0,40.674867981672286,0.34893265,-1.0,0.50390625,,
106,1,1,5.567852818965912,0.34767944,-1.0,0.28125,,
107,1,2,6.907156372070313,0.32200623,-1.0,0.5234375,,
108,1,0,40.28067057728767,0.35355338,-1.0,0.4296875,,
109,1,0,10.155633592605591,0.30824828,-1.0,0.359375,,
110,1,2,7.414697968959809,0.28690416,-1.0,0.58984375,,
111,1,0,41.101415359973906,0.26752943,-1.0,0.5078125,,
112,1,2,8.303734549880028,0.24972184,-1.0,0.73046875,,
113,1,2,9.389718660712242,0.24346252,-1.0,0.94140625,,
114,1,0,43.51949950456619,0.2136001,-1.0,0.9375,,
115,2,0,93.48045585453511,0.16672133,-1.0,0.8828125,,
116,2,0,-0.6,0.16414933,-1.0,0.0,,
117,2,2,-0.1,0.16521502,-1.0,0.0,,
118,2,2,53.95371016263962,0.16672133,0.41660172,0.02734375,,
119,2,0,-0.6,0.16407621,-1.0,0.0,,
120,2,2,54.477829003334044,0.16533905,0.4016217,0.1171875,,
121,2,0,58.11041792631149,0.16324827,0.4282289,0.0703125,,
122,2,2,54.957885855436324,0.16546904,0.38764158,0.19921875,,
123,2,0,58.582704269886015,0.1643046,0.4236154,0.16015625,,
124,2,0,58.48214184641838,0.16504848,0.41247788,0.12890625,,
125,2,2,55.363802129030226,0.17062825,0.37286457,0.265625,,
126,2,2,56.615400278568266,0.1657468,0.34910744,0.4921875,,
127,2,0,90.32502582073212,0.17069563,0.3485886,0.43359375,,
128,2,0,59.72547581195831,0.164195,0.38646734,0.3515625,,
129,2,1,55.11720966696739,0.16930741,0.36749557,0.2109375,,
130,2,0,58.96950712203979,0.17130382,0.36187983,0.17578125,,
131,2,1,54.41259857416153,0.17114322,0.37951154,0.08203125,,
132,2,0,58.269808346033095,0.17114322,0.37681958,0.05078125,,
133,2,0,-0.6,0.16443844,-1.0,0.0,,
134,2,2,54.49006702899933,0.17062825,0.36401784,0.08203125,,
135,2,0,58.21011116504669,0.1709883,0.36141527,0.0234375,,
136,2,1,-0.1,0.1708391,-1.0,0.0,,
137,2,0,-0.6,0.1708391,-1.0,0.0,,
138,2,2,-0.1,0.17062825,-1.0,0.0,,
139,2,0,-0.6,0.16502728,-1.0,0.0,,
140,2,2,-0.1,0.17083618,-1.0,0.0,,
141,2,2,0.9,0.16688319,-1.0,0.0,,
142,2,2,54.408577346801756,0.16654429,0.32953453,0.03125,,
143,2,0,58.58195757269859,0.17219175,0.3104835,0.046875,,
144,2,2,54.996942991018294,0.17083618,0.30170515,0.12109375,,
145,2,1,54.578860664367674,0.17,0.31110287,0.046875,,
146,2,0,59.65379109382629,0.17219175,0.27580428,0.2265625,,
147,2,1,55.4024074614048,0.17006469,0.279206,0.1796875,,
148,2,1,55.05370151400566,0.17,0.2864472,0.1171875,,
149,2,1,54.64746546149254,0.17130382,0.2973819,0.046875,,
150,2,0,-0.6,-1.0,-1.0,0.0,,
151,2,1,-0.1,-1.0,-1.0,0.0,,
152,2,2,-20.0,-1.0,-1.0,0.0,True,collision
0,1,1,0.9,-1.0,-1.0,0.0,,
1,1,2,-0.1,-1.0,-1.0,0.0,,
2,1,2,4.471101576089859,0.40687343,-1.0,0.12109375,,
3,1,2,5.722543263435364,0.37924135,-1.0,0.34375,,
4,1,2,6.929463708400727,0.3605135,-1.0,0.56640625,,
5,1,0,40.59980755448341,0.38738224,-1.0,0.52734375,,
6,1,0,40.68267931938171,0.35908914,-1.0,0.515625,,
7,1,2,7.7658322095870975,0.34558356,-1.0,0.71875,,
8,1,0,41.661628091335295,0.34298688,-1.0,0.6953125,,
9,1,0,41.33190637230873,0.38158748,-1.0,0.66796875,,
10,1,0,41.43034269809723,0.3384627,-1.0,0.64453125,,
11,1,0,41.328790539503096,0.33533564,-1.0,0.62109375,,
12,1,0,41.144531124830245,0.32921878,-1.0,0.578125,,
13,1,0,40.59074749946594,0.36575675,-1.0,0.50390625,,
14,1,2,7.756076568365097,0.3162847,-1.0,0.6875,,
15,1,1,6.729279720783234,0.3302378,-1.0,0.49609375,,
16,1,1,5.630800092220307,0.35071498,-1.0,0.296875,,
17,1,2,6.75075780749321,0.32984844,-1.0,0.5,,
18,1,0,40.17033150196075,0.36390245,-1.0,0.41796875,,
19,1,0,9.912783855199814,0.34900573,-1.0,0.3515625,,
20,1,0,9.57085361480713,0.32364178,-1.0,0.2578125,,
21,1,2,6.592617148160935,0.30288282,-1.0,0.44140625,,
22,1,2,7.554461026191712,0.2862953,-1.0,0.6171875,,
23,1,0,41.186553144454955,0.29347062,-1.0,0.55078125,,
24,1,0,40.881367379426955,0.26857027,-1.0,0.46484375,,
25,1,2,8.152575382590294,0.22917242,-1.0,0.6796875,,
26,1,0,41.79202599227428,0.1997198,-1.0,0.578125,,
27,1,1,6.705619880557061,0.22559477,-1.0,0.38671875,,
28,1,2,7.74752069413662,0.20080836,-1.0,0.5703125,,
29,1,2,8.737078869342804,0.18258423,-1.0,0.75,,
30,1,0,43.28568225502968,0.1705198,-1.0,0.84765625,,
31,2,0,93.92277499437333,0.164195,-1.0,0.96875,,
32,2,0,-0.6,0.17102046,-1.0,0.0,,
33,2,2,-0.1,0.166,-1.0,0.0,,
34,2,2,0.9,0.16530275,-1.0,0.0,,
35,2,2,0.9,0.16498485,-1.0,0.0,,
36,2,1,-0.1,0.16468455,-1.0,0.0,,
37,2,0,-0.6,0.16970563,-1.0,0.0,,
38,2,2,-0.1,0.166,-1.0,0.0,,
39,2,2,54.08232730031013,0.16568041,0.41040954,0.046875,,
40,2,0,57.735665345191954,0.164195,0.44849193,0.015625,,
41,2,2,54.471957647800444,0.16601205,0.39888972,0.11328125,,
42,2,0,58.353817814588545,0.16658932,0.3990802,0.08984375,,
43,2,0,58.06822752356529,0.16404878,0.42494825,0.05859375,,
44,2,1,-0.1,0.16477863,-1.0,0.0,,
45,2,2,54.25353225469589,0.1642224,0.39960605,0.0703125,,
46,2,0,58.039875680208205,0.16307667,0.4228061,0.05078125,,
47,2,0,57.94397627711296,0.16304907,0.42245474,0.03125,,
48,2,0,-0.6,0.16311039,-1.0,0.0,,
49,2,2,54.37309023141861,0.16787198,0.3874132,0.08203125,,
50,2,2,54.82269045114517,0.16604818,0.37561816,0.16015625,,
51,2,0,58.53904938101768,0.16604818,0.39719012,0.125,,
52,2,2,55.16034852862358,0.16592167,0.36277404,0.21484375,,
53,2,0,58.794018828868865,0.16404878,0.39307123,0.171875,,
54,2,2,55.50549518465996,0.16509694,0.3484322,0.26953125,,
55,2,0,59.381245428323744,0.17200291,0.34203216,0.23828125,,
56,2,0,59.17115172147751,0.16504848,0.35670716,0.2109375,,
57,2,1,54.937530571222304,0.17,0.34483764,0.15234375,,
58,2,0,58.80459135174751,0.17114322,0.33626923,0.1171875,,
59,2,2,55.18101271390915,0.17062825,0.3273912,0.18359375,,
60,2,0,59.07762383818626,0.17130382,0.30900648,0.14453125,,
61,2,0,58.948272520303725,0.1723862,0.28800175,0.09765625,,
62,2,0,59.7645207285881,0.1705579,0.2653771,0.23828125,,
63,2,0,90.74022104740143,0.16975571,0.24601829,0.4140625,,success
0,1,0,-0.6,-1.0,-1.0,0.0,,
1,1,1,-0.1,-1.0,-1.0,0.0,,
2,1,2,-0.1,-1.0,-1.0,0.0,,
3,1,2,4.742263966798783,0.39951596,-1.0,0.16796875,,
4,1,2,6.1383443713188175,0.37029988,-1.0,0.41796875,,
5,1,2,7.4044410526752475,0.35145554,-1.0,0.65234375,,
6,1,2,8.542503529787064,0.34259304,-1.0,0.87109375,,
7,1,2,8.841063791513443,0.34147474,-1.0,0.9296875,,
8,1,0,42.56713097691536,0.3806363,-1.0,0.9140625,,
9,1,2,7.6834298312664036,0.34643903,0.4152421,0.703125,,
10,1,0,41.31367807984352,0.37351438,0.44214252,0.65625,,
11,1,1,8.487188482284546,0.33803105,-1.0,0.85546875,,
12,1,2,7.47021775841713,0.3461127,0.41658732,0.66015625,,
13,1,0,41.036957108974455,0.37417108,0.44234037,0.6015625,,
14,1,0,40.70989450216293,0.3848961,0.45465702,0.546875,,
15,1,0,40.73619713783264,0.34447932,0.41609254,0.51171875,,
16,1,0,40.239720398187636,0.37346217,0.444882,0.44140625,,
17,1,0,10.07434984445572,0.34794253,0.42105818,0.3828125,,
18,1,0,9.461008960008622,0.3768607,-1.0,0.2890625,,
19,1,2,4.562836849689484,0.37680763,0.40881413,0.109375,,
20,1,0,8.099744522571564,0.40301985,0.43579122,0.04296875,,
21,1,0,-0.6,-1.0,0.4368352,0.0,,
22,1,2,-0.1,-1.0,0.3986703,0.0,,
23,1,2,0.9,-1.0,0.37481728,0.0,,
24,1,2,0.9,-1.0,0.35643932,0.0,,
25,1,2,0.9,-1.0,0.34525353,0.0,,
26,1,2,0.9,-1.0,0.34024844,0.0,,
27,1,2,0.9,-1.0,0.3416958,0.0,,
28,1,2,0.9,-1.0,0.34905732,0.0,,
29,1,2,0.9,-1.0,0.36236033,0.0,,
30,1,1,-0.1,-1.0,0.3481738,0.0,,
31,1,2,-1.1,-1.0,0.3616587,0.0,,
32,1,2,0.9,-1.0,0.3797012,0.0,,
33,1,2,0.9,-1.0,0.40028116,0.0,,
34,1,2,0.9,-1.0,0.41407728,0.0,,
35,1,2,0.9,-1.0,-1.0,0.0,,
36,1,2,0.9,-1.0,-1.0,0.0,,
37,1,2,0.9,-1.0,-1.0,0.0,,
38,1,2,0.9,-1.0,-1.0,0.0,,
39,1,1,-0.1,-1.0,-1.0,0.0,,
40,1,2,-1.1,-1.0,-1.0,0.0,,
41,1,2,0.9,-1.0,-1.0,0.0,,
42,1,2,0.9,-1.0,-1.0,0.0,,
43,1,2,0.9,-1.0,-1.0,0.0,,
44,1,2,0.9,-1.0,-1.0,0.0,,
45,1,2,0.9,-1.0,-1.0,0.0,,
46,1,2,0.9,-1.0,-1.0,0.0,,
47,1,2,0.9,-1.0,-1.0,0.0,,
48,1,2,0.9,-1.0,-1.0,0.0,,
49,1,1,-0.1,-1.0,-1.0,0.0,,
50,1,0,-0.6,-1.0,-1.0,0.0,,
51,1,2,-0.1,-1.0,-1.0,0.0,,
52,1,1,-0.1,-1.0,-1.0,0.0,,
53,1,2,-1.1,-1.0,-1.0,0.0,,
54,1,2,0.9,-1.0,-1.0,0.0,,
55,1,2,0.9,-1.0,-1.0,0.0,,
56,1,2,0.9,-1.0,-1.0,0.0,,
57,1,1,-0.1,-1.0,-1.0,0.0,,
58,1,2,-1.1,-1.0,-1.0,0.0,,
59,1,2,0.9,-1.0,-1.0,0.0,,
60,1,0,-0.6,-1.0,-1.0,0.0,,
61,1,2,-0.1,-1.0,-1.0,0.0,,
62,1,0,-0.6,-1.0,-1.0,0.0,,
63,1,2,-0.1,-1.0,-1.0,0.0,,
64,1,2,0.9,-1.0,-1.0,0.0,,
65,1,2,0.9,-1.0,-1.0,0.0,,
66,1,2,0.9,-1.0,-1.0,0.0,,
67,1,2,0.9,-1.0,-1.0,0.0,,
68,1,2,0.9,-1.0,-1.0,0.0,,
69,1,0,-0.6,-1.0,-1.0,0.0,,
70,1,2,-0.1,-1.0,-1.0,0.0,,
71,1,2,0.9,-1.0,-1.0,0.0,,
72,1,1,-0.1,-1.0,-1.0,0.0,,
73,1,2,-1.1,-1.0,-1.0,0.0,,
74,1,2,0.9,-1.0,-1.0,0.0,,
75,1,2,0.9,-1.0,-1.0,0.0,,
76,1,2,0.9,-1.0,-1.0,0.0,,
77,1,2,0.9,-1.0,-1.0,0.0,,
78,1,2,0.9,-1.0,-1.0,0.0,,
79,1,2,0.9,-1.0,-1.0,0.0,,
80,1,2,0.9,-1.0,-1.0,0.0,,
81,1,2,0.9,-1.0,-1.0,0.0,,
82,1,2,0.9,-1.0,-1.0,0.0,,
83,1,1,-0.1,-1.0,-1.0,0.0,,
84,1,1,0.9,-1.0,-1.0,0.0,,
85,1,2,-0.1,-1.0,-1.0,0.0,,
86,1,2,0.9,-1.0,-1.0,0.0,,
87,1,2,0.9,-1.0,-1.0,0.0,,
88,1,2,0.9,-1.0,-1.0,0.0,,
89,1,2,4.32262476682663,0.39360005,-1.0,0.078125,,
90,1,2,5.671547913551331,0.36209667,-1.0,0.31640625,,
91,1,0,9.19783970117569,0.36699456,-1.0,0.2265625,,
92,1,2,6.4819094181060795,0.34064937,-1.0,0.45703125,,
93,1,1,5.131109917163849,0.36862177,-1.0,0.21484375,,
94,1,2,6.477343255281449,0.3415626,-1.0,0.45703125,,
95,1,2,7.654983514547348,0.32478455,-1.0,0.67578125,,
96,1,2,8.711922580003739,0.31652173,-1.0,0.87890625,,
97,1,0,42.766648733615874,0.3055765,-1.0,0.87890625,,
98,1,0,42.54223486185074,0.33483428,-1.0,0.86328125,,
99,1,0,42.754886949062346,0.2805851,-1.0,0.8515625,,
100,1,2,9.170381540060044,0.27951744,-1.0,0.93359375,,
101,1,0,43.01510756611824,0.25588474,-1.0,0.87890625,,
