step,phase,action,reward,red_distance,green_distance,alignment,collision,done_reason
128,1,2,-0.1,-1.0,-1.0,0.0,,
129,1,1,0.19296875,0.28600174,-1.0,0.05859375,,
130,1,2,0.0,-1.0,-1.0,0.0,,
131,1,2,0.0,-1.0,-1.0,0.0,,
132,1,2,0.0,-1.0,-1.0,0.0,,
133,1,2,0.0,-1.0,-1.0,0.0,,
134,1,2,0.0,-1.0,-1.0,0.0,,
135,1,2,0.0,-1.0,-1.0,0.0,,
136,1,2,0.0,-1.0,-1.0,0.0,,
137,1,2,0.0,-1.0,-1.0,0.0,,
138,1,2,0.0,-1.0,-1.0,0.0,,
139,1,2,0.0,-1.0,-1.0,0.0,,
140,1,2,0.0,-1.0,-1.0,0.0,,
141,1,2,0.0,-1.0,-1.0,0.0,,
142,1,2,0.0,-1.0,-1.0,0.0,,
143,1,2,0.0,-1.0,-1.0,0.0,,
144,1,2,0.0,-1.0,-1.0,0.0,,
145,1,2,0.0,-1.0,-1.0,0.0,,
146,1,1,-0.1,-1.0,-1.0,0.0,,
147,1,2,-5.1,-1.0,-1.0,0.0,,
148,1,2,-0.1,-1.0,-1.0,0.0,,
149,1,2,0.0,-1.0,-1.0,0.0,,
150,1,2,0.0,-1.0,-1.0,0.0,,
151,1,2,0.0,-1.0,-1.0,0.0,,
152,1,2,0.0,-1.0,-1.0,0.0,,
153,1,2,0.0,-1.0,-1.0,0.0,,
154,1,2,0.0,-1.0,-1.0,0.0,,
155,1,2,0.0,-1.0,-1.0,0.0,,
156,1,2,0.0,-1.0,-1.0,0.0,,
157,1,2,0.0,-1.0,-1.0,0.0,,
158,1,0,-0.6,-1.0,-1.0,0.0,,
159,1,1,-0.1,-1.0,-1.0,0.0,,
160,1,2,-0.1,-1.0,-1.0,0.0,,
161,1,2,-0.1,-1.0,-1.0,0.0,,
162,1,2,0.0,-1.0,-1.0,0.0,,
163,1,2,0.0,-1.0,-1.0,0.0,,
164,1,2,0.0,-1.0,-1.0,0.0,,
165,1,2,0.0,-1.0,-1.0,0.0,,
166,1,2,0.0,-1.0,-1.0,0.0,,
167,1,0,-0.6,-1.0,-1.0,0.0,,
168,1,2,-0.1,-1.0,-1.0,0.0,,
169,1,2,-0.1,-1.0,-1.0,0.0,,
170,1,2,0.0,-1.0,-1.0,0.0,,
171,1,2,0.0,-1.0,-1.0,0.0,,
172,1,1,-0.1,-1.0,-1.0,0.0,,
173,1,2,-5.1,-1.0,-1.0,0.0,,
174,1,2,-0.1,-1.0,-1.0,0.0,,
175,1,1,-0.1,-1.0,-1.0,0.0,,
176,1,1,-0.1,-1.0,-1.0,0.0,,
177,1,1,0.0,-1.0,-1.0,0.0,,
178,1,1,0.0,-1.0,-1.0,0.0,,
179,1,1,0.0,-1.0,-1.0,0.0,,
180,1,1,0.0,-1.0,-1.0,0.0,,
181,1,1,0.0,-1.0,-1.0,0.0,,
182,1,1,0.0,-1.0,-1.0,0.0,,
183,1,1,0.0,-1.0,-1.0,0.0,,
184,1,1,0.0,-1.0,-1.0,0.0,,
185,1,1,0.0,-1.0,-1.0,0.0,,
186,1,2,-0.1,-1.0,-1.0,0.0,,
187,1,0,-0.6,-1.0,-1.0,0.0,,
188,1,2,-0.1,-1.0,-1.0,0.0,,
189,1,1,-0.1,-1.0,-1.0,0.0,,
190,1,1,-0.1,-1.0,-1.0,0.0,,
191,1,0,-0.6,-1.0,-1.0,0.0,,
192,1,1,-0.1,-1.0,-1.0,0.0,,
193,1,1,-0.1,-1.0,-1.0,0.0,,
194,1,1,0.0,-1.0,-1.0,0.0,,
195,1,2,-0.1,-1.0,-1.0,0.0,,
196,1,1,-5.1,-1.0,-1.0,0.0,,
197,1,1,-0.1,-1.0,-1.0,0.0,,
198,1,0,-0.6,-1.0,-1.0,0.0,,
199,1,1,-0.1,-1.0,-1.0,0.0,,
200,1,1,-0.1,-1.0,-1.0,0.0,,max_steps
0,1,2,1.13046875,0.38835293,-1.0,0.24609375,,
1,1,2,2.14609375,0.36623082,-1.0,0.44921875,,
2,1,2,3.08359375,0.35152525,-1.0,0.63671875,,
3,1,2,4.1578125,0.34211695,-1.0,0.8515625,,
4,1,2,4.665625,0.3402117,-1.0,0.953125,,
5,1,0,37.83464168906212,0.36619666,-1.0,0.953125,,
6,1,0,37.935347908735274,0.33433667,-1.0,0.94140625,,
7,1,0,37.79677858352661,0.33080053,-1.0,0.91015625,,
8,1,0,37.562647664546965,0.35418922,-1.0,0.88671875,,
9,1,1,4.3921875,0.32603833,-1.0,0.8984375,,
10,1,0,37.92122354507446,0.3176303,-1.0,0.921875,,
11,1,0,37.926314079761504,0.31270593,-1.0,0.91796875,,
12,1,0,37.98118537068367,0.30173168,-1.0,0.91796875,,
13,1,0,37.97628974318504,0.2948983,-1.0,0.91015625,,
14,1,0,37.87662109136581,0.30701953,-1.0,0.90234375,,
15,1,0,38.070638531446455,0.26040354,-1.0,0.89453125,,
16,1,1,3.47421875,0.27005368,-1.0,0.71484375,,
17,1,2,4.33359375,0.26260617,-1.0,0.88671875,,
18,1,2,4.6265625,0.26137522,-1.0,0.9453125,,
19,1,0,38.280160480737685,0.25756165,-1.0,0.93359375,,
20,1,0,38.32888906598091,0.20875344,-1.0,0.89453125,,
21,1,2,3.571875,0.19616319,-1.0,0.734375,,
22,1,2,2.69296875,0.2133776,-1.0,0.55859375,,
23,1,2,1.775,0.23711811,-1.0,0.375,,
24,1,2,1.071875,0.25945327,-1.0,0.234375,,
25,1,2,0.62265625,0.27846903,0.4049358,0.14453125,,
26,1,0,-0.6,-1.0,0.4426658,0.0,,
27,1,2,-0.1,-1.0,0.38736287,0.0,,
28,1,2,-0.1,-1.0,0.36489177,0.0,,
29,1,2,0.0,-1.0,0.34973848,0.0,,
30,1,2,0.0,-1.0,0.34222946,0.0,,
31,1,2,0.0,-1.0,0.34005293,0.0,,
32,1,0,-0.6,-1.0,0.36623082,0.0,,
33,1,2,-0.1,-1.0,0.34247628,0.0,,
34,1,1,-0.1,-1.0,0.33828983,0.0,,
35,1,2,-5.1,-1.0,0.34283817,0.0,,
36,1,2,-0.1,-1.0,0.35608146,0.0,,
37,1,2,0.0,-1.0,0.3752146,0.0,,
38,1,2,0.0,-1.0,0.39775872,0.0,,
39,1,2,0.0,-1.0,0.4116467,0.0,,
40,1,2,0.0,-1.0,-1.0,0.0,,
41,1,1,-0.1,-1.0,0.4116467,0.0,,
42,1,2,-5.1,-1.0,-1.0,0.0,,
43,1,1,-5.1,-1.0,0.4116467,0.0,,
44,1,2,-5.1,-1.0,-1.0,0.0,,
45,1,0,-0.6,-1.0,-1.0,0.0,,
46,1,2,-0.1,-1.0,-1.0,0.0,,
47,1,1,-0.1,-1.0,-1.0,0.0,,
48,1,1,-0.1,-1.0,-1.0,0.0,,
49,1,1,0.0,-1.0,0.40079546,0.0,,
50,1,2,-0.1,-1.0,-1.0,0.0,,
51,1,1,-5.1,-1.0,0.40023243,0.0,,
52,1,2,-5.1,-1.0,-1.0,0.0,,
53,1,1,-5.1,-1.0,0.40023243,0.0,,
54,1,2,-5.1,-1.0,-1.0,0.0,,
55,1,1,-5.1,-1.0,0.40079546,0.0,,
56,1,2,-5.1,-1.0,-1.0,0.0,,
57,1,0,-0.6,-1.0,-1.0,0.0,,
58,1,1,-0.1,-1.0,0.40525055,0.0,,
59,1,2,-0.1,-1.0,-1.0,0.0,,
60,1,2,-0.1,-1.0,-1.0,0.0,,
61,1,1,-0.1,-1.0,-1.0,0.0,,
62,1,1,-0.1,-1.0,0.40642834,0.0,,
63,1,2,-0.1,-1.0,-1.0,0.0,,
64,1,1,-5.1,-1.0,0.40583864,0.0,,
65,1,0,-0.6,-1.0,-1.0,0.0,,
66,1,1,-0.1,-1.0,0.39471635,0.0,,
67,1,0,-0.6,-1.0,0.3968085,0.0,,
68,1,2,-0.1,-1.0,-1.0,0.0,,
69,1,0,-0.6,-1.0,-1.0,0.0,,
70,1,1,-0.1,-1.0,0.40464923,0.0,,
71,1,1,-0.1,-1.0,0.3867622,0.0,,
72,1,1,0.0,-1.0,0.37198523,0.0,,
73,1,1,0.0,-1.0,0.3491776,0.0,,
74,1,1,0.0,-1.0,0.33155695,0.0,,
75,1,0,-0.6,-1.0,0.35576397,0.0,,
76,1,1,-0.1,-1.0,0.31792137,0.0,,
77,1,1,-0.1,-1.0,0.31510156,0.0,,
78,1,1,0.0,-1.0,0.32184002,0.0,,
79,1,1,0.0,-1.0,0.33630046,0.0,,
80,1,2,-0.1,-1.0,0.32163644,0.0,,
81,1,1,-5.1,-1.0,0.335936,0.0,,
82,1,1,-0.1,-1.0,0.35998473,0.0,,
83,1,1,0.0,-1.0,0.37499467,0.0,,
84,1,1,0.0,-1.0,0.3884495,0.0,,
85,1,1,0.0,-1.0,-1.0,0.0,,
86,1,2,-0.1,-1.0,0.3884495,0.0,,
87,1,1,-5.1,-1.0,-1.0,0.0,,
88,1,0,-0.6,-1.0,-1.0,0.0,,
89,1,2,-0.1,-1.0,-1.0,0.0,,
90,1,2,-0.1,-1.0,0.37800133,0.0,,
91,1,1,-0.1,-1.0,-1.0,0.0,,
92,1,2,-5.1,-1.0,0.3766019,0.0,,
93,1,0,-0.6,-1.0,0.37452504,0.0,,
94,1,0,-0.6,-1.0,0.364276,0.0,,
95,1,1,-0.1,-1.0,-1.0,0.0,,
96,1,2,-0.1,-1.0,-1.0,0.0,,
97,1,0,-0.6,-1.0,-1.0,0.0,,
98,1,2,-0.1,-1.0,0.35497043,0.0,,
99,1,1,-0.1,-1.0,-1.0,0.0,,
100,1,2,-5.1,-1.0,0.3542612,0.0,,
101,1,0,-0.6,-1.0,-1.0,0.0,,
102,1,0,-0.6,-1.0,-1.0,0.0,,
103,1,0,-0.6,-1.0,-1.0,0.0,,
104,1,2,-0.1,-1.0,-1.0,0.0,,
105,1,2,-0.1,-1.0,-1.0,0.0,,
106,1,1,-0.1,-1.0,-1.0,0.0,,
107,1,2,-5.1,-1.0,-1.0,0.0,,
108,1,2,-0.1,-1.0,-1.0,0.0,,
109,1,2,0.0,-1.0,0.33870488,0.0,,
110,1,1,-0.1,-1.0,-1.0,0.0,,
111,1,2,-5.1,-1.0,0.33729067,0.0,,
112,1,1,-5.1,-1.0,-1.0,0.0,,
113,1,1,-0.1,-1.0,-1.0,0.0,,
114,1,2,-0.1,-1.0,-1.0,0.0,,
115,1,2,-0.1,-1.0,0.3337574,0.0,,
116,1,1,-0.1,-1.0,-1.0,0.0,,
117,1,2,-5.1,-1.0,0.33446825,0.0,,
118,1,2,-0.1,-1.0,0.3155725,0.0,,
119,1,1,-0.1,-1.0,0.33446825,0.0,,
120,1,2,-5.1,-1.0,0.3155725,0.0,,
121,1,1,-5.1,-1.0,0.33376637,0.0,,
122,1,1,-0.1,-1.0,-1.0,0.0,,
123,1,2,-0.1,-1.0,0.33376637,0.0,,
124,1,1,-5.1,-1.0,-1.0,0.0,,
125,1,2,-5.1,-1.0,0.33235222,0.0,,
126,1,2,-0.1,-1.0,0.31489205,0.0,,
127,1,1,-0.1,-1.0,0.33446825,0.0,,
128,1,0,-0.6,-1.0,-1.0,0.0,,
129,1,2,-0.1,-1.0,0.3159905,0.0,,
130,1,2,-0.1,-1.0,0.2999333,0.0,,
131,1,1,-0.1,-1.0,0.3152412,0.0,,
132,1,2,-5.1,-1.0,0.2992073,0.0,,
133,1,2,-0.1,-1.0,0.2871167,0.0,,
134,1,1,-0.1,-1.0,0.30062103,0.0,,
135,1,1,-0.1,-1.0,0.31740195,0.0,,
136,1,2,-0.1,-1.0,0.301347,0.0,,
137,1,2,-0.1,-1.0,0.2871167,0.0,,
138,1,1,-0.1,-1.0,0.30062103,0.0,,
139,1,0,-0.6,-1.0,0.2826199,0.0,,
140,1,0,-20.0,-1.0,-1.0,0.0,True,collision
0,1,2,1.13046875,0.38835293,-1.0,0.24609375,,
1,1,2,2.1265625,0.36661696,-1.0,0.4453125,,
2,1,2,3.00546875,0.3526046,-1.0,0.62109375,,
3,1,2,4.06015625,0.34270832,-1.0,0.83203125,,
4,1,0,37.15716561079025,0.36887938,-1.0,0.8203125,,
5,1,0,37.320751750469206,0.33616215,-1.0,0.8203125,,
6,1,0,37.295136803388594,0.33347264,-1.0,0.8125,,
7,1,0,37.035997265577315,0.36967555,-1.0,0.796875,,
8,1,0,36.948912197351454,0.36365506,-1.0,0.7734375,,
9,1,0,37.12396448254585,0.31692585,-1.0,0.76171875,,
10,1,0,36.792259418964385,0.34811062,-1.0,0.7265625,,
11,1,0,36.69569214582443,0.33617407,-1.0,0.6953125,,
12,1,0,36.810210996866225,0.28592655,-1.0,0.66796875,,
13,1,1,2.4,0.29880428,-1.0,0.5,,
14,1,2,3.35703125,0.28516135,-1.0,0.69140625,,
15,1,0,36.60622169971466,0.29156816,-1.0,0.6328125,,
16,1,2,4.040625,0.25778285,-1.0,0.828125,,
17,1,2,4.9,0.254,-1.0,1.0,,
18,1,0,38.67240717411041,0.22208107,-1.0,0.9765625,,
19,1,0,38.78813652098179,0.18721645,-1.0,0.96484375,,
20,1,1,4.29453125,0.17772451,-1.0,0.87890625,,
21,1,1,3.47421875,0.1868502,-1.0,0.71484375,,
22,1,0,37.94666236042976,0.17582378,-1.0,0.78515625,,
23,1,1,3.47421875,0.17860012,-1.0,0.71484375,,
24,1,0,38.46001041829586,0.16690417,-1.0,0.87890625,,
25,1,0,38.54712834358215,0.16901183,-1.0,0.8984375,,
26,2,0,-0.6,0.16414933,-1.0,0.97265625,,
27,2,0,-0.6,0.1755705,-1.0,0.0,,
28,2,2,-0.1,0.16509694,-1.0,0.0,,
29,2,1,-0.1,0.16399086,-1.0,0.0,,
30,2,1,-0.1,0.1662077,-1.0,0.0,,
31,2,1,0.0,0.1662077,-1.0,0.0,,
32,2,1,0.0,0.16637307,-1.0,0.0,,
33,2,2,-0.1,0.164195,-1.0,0.0,,
34,2,2,-0.1,0.16709279,-1.0,0.0,,
35,2,2,0.0,0.16690417,-1.0,0.0,,
36,2,2,0.0,0.16611141,-1.0,0.0,,
37,2,0,-0.6,0.16643317,-1.0,0.0,,
38,2,2,-0.1,0.16533905,-1.0,0.0,,
39,2,2,-0.1,0.16611141,-1.0,0.0,,
40,2,2,0.0,0.16611141,-1.0,0.0,,
41,2,0,-0.6,0.16414933,-1.0,0.0,,
42,2,2,-0.1,0.16509694,-1.0,0.0,,
43,2,2,-0.1,0.16690417,-1.0,0.0,,
44,2,2,0.0,0.16690417,-1.0,0.0,,
45,2,2,0.0,0.16690417,-1.0,0.0,,
46,2,2,0.0,0.16592167,-1.0,0.0,,
47,2,2,0.3296875,0.16592167,0.4069951,0.0859375,,
48,2,2,0.89609375,0.16690417,0.39274675,0.19921875,,
49,2,2,1.93125,0.16592167,0.36878178,0.40625,,
50,2,2,2.92734375,0.16592167,0.35180962,0.60546875,,
51,2,2,3.884375,0.16690417,0.3419766,0.796875,,
52,2,2,4.7828125,0.16690417,0.33805326,0.9765625,,
53,2,2,3.6890625,0.16555966,0.34363934,0.7578125,,
54,2,2,2.5171875,0.16672133,0.3584034,0.5234375,,
55,2,2,1.24765625,0.16690417,0.3836587,0.26953125,,
56,2,2,0.36875,0.16709279,0.4066694,0.09375,,
57,2,2,0.0,0.16728717,-1.0,0.0,,
58,2,2,0.0,0.16769317,-1.0,0.0,,
59,2,2,0.0,0.16857342,-1.0,0.0,,
60,2,0,-0.6,0.16510905,-1.0,0.0,,
61,2,2,-0.1,0.16498485,-1.0,0.0,,
62,2,2,-0.1,0.166331,-1.0,0.0,,
63,2,1,-0.1,0.16509694,-1.0,0.0,,
64,2,2,-5.1,0.16560495,-1.0,0.0,,
65,2,2,-0.1,0.1657468,-1.0,0.0,,
66,2,2,0.0,0.16522107,-1.0,0.0,,
67,2,2,0.0,0.16538742,-1.0,0.0,,
68,2,2,0.0,0.16654429,-1.0,0.0,,
69,2,1,-0.1,0.16477863,-1.0,0.0,,
70,2,2,-5.1,0.1662077,-1.0,0.0,,
71,2,2,-0.1,0.16573775,-1.0,0.0,,
72,2,1,-0.1,0.16459648,-1.0,0.0,,
73,2,0,-0.6,0.16886088,-1.0,0.0,,
74,2,2,-0.1,0.1661084,-1.0,0.0,,
75,2,1,-0.1,0.16498485,-1.0,0.0,,
76,2,2,-5.1,0.16509694,-1.0,0.0,,
77,2,2,-0.1,0.16604818,-1.0,0.0,,
78,2,2,0.0,0.1662077,-1.0,0.0,,
79,2,2,0.0,0.1662077,-1.0,0.0,,
80,2,1,-0.1,0.16498485,-1.0,0.0,,
81,2,2,-5.1,0.1662077,-1.0,0.0,,
82,2,1,-5.1,0.16521502,-1.0,0.0,,
83,2,2,-5.1,0.16560495,-1.0,0.0,,
84,2,2,-0.1,0.16604818,-1.0,0.0,,
85,2,2,0.0,0.16654429,-1.0,0.0,,
86,2,2,0.0,0.16672133,-1.0,0.0,,
87,2,2,0.0,0.16592167,-1.0,0.0,,
88,2,2,0.0,0.16592167,-1.0,0.0,,
89,2,1,-0.1,0.16468455,-1.0,0.0,,
90,2,0,-0.6,0.16643317,-1.0,0.0,,
91,2,2,-0.1,0.16577394,-1.0,0.0,,
92,2,2,-0.1,0.16546904,-1.0,0.0,,
93,2,2,0.0,0.16604818,-1.0,0.0,,
94,2,1,-0.1,0.16521502,-1.0,0.0,,
95,2,2,-5.1,0.16589454,-1.0,0.0,,
96,2,2,-0.1,0.16654429,-1.0,0.0,,
97,2,2,0.0,0.16672133,-1.0,0.0,,
98,2,2,0.0,0.16672133,-1.0,0.0,,
99,2,2,0.0,0.16672133,-1.0,0.0,,
100,2,2,0.0,0.16672133,-1.0,0.0,,
101,2,2,0.0,0.16709279,-1.0,0.0,,
102,2,2,0.0,0.16728717,-1.0,0.0,,
103,2,2,0.0,0.16769317,-1.0,0.0,,
104,2,2,0.0,0.16834489,-1.0,0.0,,
105,2,2,0.0,0.17001764,-1.0,0.0,,
106,2,2,0.0,0.1703291,-1.0,0.0,,
107,2,2,0.0,0.17362316,-1.0,0.0,,
108,2,2,0.0,0.17901117,-1.0,0.0,,
109,2,2,0.0,0.18882002,-1.0,0.0,,
110,2,2,0.0,0.20200248,-1.0,0.0,,
111,2,2,0.0,0.22274874,-1.0,0.0,,
112,1,0,4.845914372801781,0.24909838,-1.0,0.0,,
113,1,2,0.58359375,0.2705125,-1.0,0.13671875,,
114,1,2,0.1734375,0.2847174,-1.0,0.0546875,,
115,1,2,0.0,-1.0,-1.0,0.0,,
116,1,1,0.15390625,0.28556785,-1.0,0.05078125,,
117,1,2,0.0,-1.0,-1.0,0.0,,
118,1,1,0.1734375,0.2847174,-1.0,0.0546875,,
119,1,2,0.0,-1.0,-1.0,0.0,,
120,1,2,0.0,-1.0,-1.0,0.0,,
121,1,1,-0.1,-1.0,-1.0,0.0,,
122,1,1,0.2125,0.28301942,-1.0,0.0625,,
123,1,2,-5.1,-1.0,-1.0,0.0,,
124,1,1,0.23203125,0.2827048,-1.0,0.06640625,,
125,1,2,-0.1,-1.0,-1.0,0.0,,
126,1,1,0.27109375,0.2815546,-1.0,0.07421875,,
127,1,2,0.0,-1.0,-1.0,0.0,,
128,1,1,0.27109375,0.2815546,-1.0,0.07421875,,
129,1,2,0.0,-1.0,-1.0,0.0,,
130,1,1,0.27109375,0.28101602,-1.0,0.07421875,,
131,1,2,0.0,-1.0,-1.0,0.0,,
132,1,2,0.0,-1.0,-1.0,0.0,,
133,1,2,0.0,-1.0,-1.0,0.0,,
134,1,2,0.0,-1.0,-1.0,0.0,,
135,1,2,0.0,-1.0,0.40781367,0.0,,
136,1,2,0.0,-1.0,0.38863093,0.0,,
137,1,2,0.0,-1.0,0.3637829,0.0,,
138,1,2,0.0,-1.0,0.34733844,0.0,,
139,1,0,-0.6,-1.0,0.34247482,0.0,,
140,1,2,-0.1,-1.0,0.33678627,0.0,,
141,1,2,-0.1,-1.0,0.33761665,0.0,,
142,1,2,0.0,-1.0,0.3461127,0.0,,
143,1,2,0.0,-1.0,0.36411673,0.0,,
144,1,2,0.0,-1.0,0.39124545,0.0,,
145,1,1,-0.1,-1.0,0.3633249,0.0,,
146,1,2,-5.1,-1.0,0.390191,0.0,,
147,1,2,-0.1,-1.0,0.4070995,0.0,,
148,1,2,0.0,-1.0,-1.0,0.0,,
149,1,2,0.0,-1.0,-1.0,0.0,,
150,1,2,0.0,-1.0,-1.0,0.0,,
151,1,2,0.0,-1.0,-1.0,0.0,,
152,1,2,0.0,-1.0,-1.0,0.0,,
153,1,2,0.0,-1.0,-1.0,0.0,,
154,1,1,-0.1,-1.0,-1.0,0.0,,
155,1,0,-0.6,-1.0,-1.0,0.0,,
156,1,2,-0.1,-1.0,-1.0,0.0,,
157,1,2,-0.1,-1.0,-1.0,0.0,,
158,1,2,0.0,-1.0,-1.0,0.0,,
159,1,2,0.0,-1.0,-1.0,0.0,,
160,1,2,0.0,-1.0,-1.0,0.0,,
161,1,2,0.0,-1.0,-1.0,0.0,,
162,1,2,0.0,-1.0,-1.0,0.0,,
163,1,2,0.0,-1.0,-1.0,0.0,,
164,1,2,0.0,-1.0,-1.0,0.0,,
165,1,2,0.0,-1.0,-1.0,0.0,,
166,1,2,0.0,-1.0,-1.0,0.0,,
167,1,2,0.0,-1.0,-1.0,0.0,,
168,1,2,0.0,-1.0,-1.0,0.0,,
169,1,2,0.0,-1.0,-1.0,0.0,,
170,1,2,0.0,-1.0,-1.0,0.0,,
171,1,2,0.0,-1.0,-1.0,0.0,,
172,1,2,0.0,-1.0,-1.0,0.0,,
173,1,2,0.0,-1.0,-1.0,0.0,,
174,1,2,0.4859375,0.31193107,-1.0,0.1171875,,
175,1,2,1.16953125,0.2875865,-1.0,0.25390625,,
176,1,2,2.30234375,0.25964975,-1.0,0.48046875,,
177,1,2,3.31796875,0.24101867,-1.0,0.68359375,,
178,1,0,36.62354221343994,0.2060728,-1.0,0.55078125,,
179,1,0,5.739381292462349,0.22274874,-1.0,0.390625,,
180,1,2,2.9078125,0.19483326,-1.0,0.6015625,,
181,1,0,37.158548364043234,0.18891533,-1.0,0.640625,,
182,1,0,37.57665259540081,0.17951323,-1.0,0.71484375,,
183,1,0,38.68851942718029,0.16807736,-1.0,0.92578125,,
184,1,2,4.275,0.16611141,-1.0,0.875,,
185,2,2,0.0,0.16979988,-1.0,0.828125,,
186,2,0,-0.6,0.1695671,-1.0,0.0,,
187,2,2,-0.1,0.1670479,-1.0,0.0,,
188,2,2,-0.1,0.16568041,-1.0,0.0,,
189,2,2,0.0,0.16521502,-1.0,0.0,,
190,2,2,0.0,0.16560495,-1.0,0.0,,
191,2,1,-0.1,0.16521502,-1.0,0.0,,
192,2,2,-5.1,0.16589454,-1.0,0.0,,
193,2,2,-0.1,0.16604818,-1.0,0.0,,
194,2,2,0.0,0.16538742,-1.0,0.0,,
195,2,2,0.0,0.16654429,-1.0,0.0,,
196,2,2,0.0,0.16672133,-1.0,0.0,,
197,2,2,0.0,0.16573775,-1.0,0.0,,
198,2,0,-0.6,0.16315024,-1.0,0.0,,
199,2,2,-0.1,0.16546904,-1.0,0.0,,
200,2,2,-0.1,0.16709279,-1.0,0.0,,max_steps
0,1,2,1.13046875,0.38835293,-1.0,0.24609375,,
1,1,2,2.1265625,0.36661696,-1.0,0.4453125,,
2,1,1,1.09140625,0.38935074,-1.0,0.23828125,,
3,1,1,0.036718749999999994,0.41901073,-1.0,0.02734375,,
4,1,2,1.071875,0.38985252,-1.0,0.234375,,
5,1,2,2.26328125,0.36396292,-1.0,0.47265625,,
6,1,2,3.35703125,0.34808332,-1.0,0.69140625,,
7,1,0,36.25649472475052,0.3888573,-1.0,0.66015625,,
8,1,2,4.33359375,0.33824548,-1.0,0.88671875,,
9,1,0,37.51779502034187,0.36315975,-1.0,0.88671875,,
10,1,0,37.61216422319412,0.3286609,-1.0,0.87109375,,
11,1,1,3.103125,0.34162113,-1.0,0.640625,,
12,1,2,4.21640625,0.33185086,-1.0,0.86328125,,
13,1,0,37.45779236555099,0.35562903,-1.0,0.8671875,,
14,1,1,3.2984375,0.33518502,-1.0,0.6796875,,
15,1,2,4.29453125,0.3274706,-1.0,0.87890625,,
16,1,0,37.732016348838805,0.32031548,-1.0,0.88671875,,
17,1,0,37.58753424286842,0.34530565,-1.0,0.8828125,,
18,1,0,37.48765265345573,0.34965697,-1.0,0.8671875,,
19,1,0,37.77643402814865,0.2997132,-1.0,0.875,,
20,1,0,37.76581158638,0.29011893,-1.0,0.86328125,,
21,1,0,37.80977284312248,0.27351418,-1.0,0.85546875,,
22,1,0,37.64813622236252,0.27849776,-1.0,0.828125,,
23,1,1,3.18125,0.26409277,-1.0,0.65625,,
24,1,2,4.0796875,0.25547603,-1.0,0.8359375,,
25,1,0,37.587062472105025,0.25555626,-1.0,0.79296875,,
26,1,0,37.59105903804302,0.19616319,-1.0,0.734375,,
27,1,1,2.77109375,0.20110196,-1.0,0.57421875,,
28,1,2,3.66953125,0.18317477,-1.0,0.75390625,,
29,1,0,38.16113738119602,0.17199127,-1.0,0.82421875,,
30,1,0,38.86331377327442,0.1643685,-1.0,0.95703125,,
31,1,0,38.653228560090064,0.16732304,-1.0,0.91796875,,
32,2,0,-0.6,0.16818145,-1.0,0.89453125,,
33,2,0,-0.6,0.1712104,-1.0,0.0,,
34,2,0,-0.6,0.16886088,-1.0,0.0,,
35,2,0,-0.6,0.17102046,-1.0,0.0,,
36,2,0,-0.6,0.16407621,-1.0,0.0,,
37,2,0,-0.6,0.16504848,-1.0,0.0,,
38,2,0,-0.6,0.1708391,-1.0,0.0,,
39,2,0,-0.6,0.17114322,-1.0,0.0,,
40,2,0,-0.6,0.17114322,-1.0,0.0,,
41,2,2,-0.1,0.17062825,-1.0,0.0,,
42,2,0,-0.6,0.17,-1.0,0.0,,
43,2,2,-0.1,0.17062825,-1.0,0.0,,
44,2,0,-0.6,0.16995588,-1.0,0.0,,
45,2,2,-0.1,0.1712104,-1.0,0.0,,
46,2,1,-0.1,0.16885793,-1.0,0.0,,
47,2,0,-0.6,0.1708391,-1.0,0.0,,
48,2,0,-0.6,0.17168576,-1.0,0.0,,
49,2,0,-0.6,0.16985288,-1.0,0.0,,
50,2,0,-0.6,0.16835973,-1.0,0.0,,
51,2,0,-0.6,0.17114322,-1.0,0.0,,
52,2,0,-0.6,0.1708391,-1.0,0.0,,
53,2,0,-0.6,0.17029974,-1.0,0.0,,
54,2,0,-0.6,0.1709883,-1.0,0.0,,
55,2,0,-0.6,0.1694255,-1.0,0.0,,
56,2,2,-0.1,0.16916856,-1.0,0.0,,
57,2,2,-0.1,0.16673632,-1.0,0.0,,
58,2,2,0.0,0.16709279,-1.0,0.0,,
59,2,2,0.0,0.16611141,-1.0,0.0,,
60,2,2,0.0,0.16611141,-1.0,0.0,,
61,2,1,-0.1,0.16468455,-1.0,0.0,,
62,2,2,-5.1,0.16690417,-1.0,0.0,,
63,2,2,-0.1,0.16611141,-1.0,0.0,,
64,2,1,-0.1,0.16459648,-1.0,0.0,,
65,2,2,-5.1,0.16709279,-1.0,0.0,,
66,2,2,-0.1,0.16709279,-1.0,0.0,,
67,2,2,0.0,0.16690417,-1.0,0.0,,
68,2,1,-0.1,0.16459648,-1.0,0.0,,
69,2,1,-0.1,0.16555966,-1.0,0.0,,
70,2,2,-0.1,0.16587345,-1.0,0.0,,
71,2,2,-0.1,0.16611141,-1.0,0.0,,
72,2,2,0.0,0.16690417,-1.0,0.0,,
73,2,0,-0.6,0.17147012,-1.0,0.0,,
74,2,2,-0.1,0.17042594,-1.0,0.0,,
75,2,2,0.15390625,0.1657468,0.4034018,0.05078125,,
76,2,2,0.70078125,0.16709279,0.38884574,0.16015625,,
77,2,2,1.52109375,0.16592167,0.36817658,0.32421875,,
78,2,2,2.7125,0.16709279,0.34564868,0.5625,,
