step,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,green_pixel_count,nearest_area,centroid_x,centroid_y,action,reward,distance_to_lower_center
44,6.431625843048096,8.48836898803711,402.1142272949219,4876.49560546875,2794.076904296875,3082.101318359375,57.744773864746094,79.74254608154297,0.0,0.0,-1.0,-1.0,1,-0.03,1000
45,6.43588399887085,11.144478797912598,68.7220687866211,130.2611541748047,107.38102722167969,112.86711120605469,57.772850036621094,13.500452995300293,0.0,0.0,-1.0,-1.0,3,-0.08,1000
46,6.43148946762085,8.54213809967041,240.89431762695312,1537.8797607421875,1068.8294677734375,1145.0264892578125,57.74524688720703,55.2218132019043,0.0,0.0,-1.0,-1.0,0,-0.03,1000
47,6.433200359344482,6.435847759246826,10692.22265625,7061.40087890625,2612904.0,1241.1656494140625,57.756202697753906,1870.08837890625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
48,6.428119659423828,6.430864334106445,599.1266479492188,9171.01171875,5472.2060546875,4474.77587890625,57.722267150878906,118.4117660522461,0.0,0.0,-1.0,-1.0,1,-0.03,1000
49,6.432385444641113,6.435011386871338,27073.998046875,3422.24169921875,582087.1875,622.6550903320312,57.75033950805664,4119.845703125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
50,6.431683540344238,6.434256553649902,126.52725219726562,93.08551025390625,145.86676025390625,39.745079040527344,57.74496078491211,83.37599182128906,0.0,0.0,-1.0,-1.0,3,-0.08,1000
51,6.431676864624023,6.434913635253906,65.59114837646484,59.985347747802734,42.5306396484375,14.82485580444336,57.747711181640625,27.16514778137207,0.0,0.0,-1.0,-1.0,3,-0.08,1000
52,6.431807041168213,6.434357166290283,66.46186828613281,53.09911346435547,26.062837600708008,5.89287805557251,57.74592208862305,43.07945251464844,0.0,0.0,-1.0,-1.0,2,-0.03,1000
53,6.436718940734863,6.438927173614502,58.31511306762695,52.26152038574219,7.973764896392822,5.889554977416992,57.77924346923828,37.412330627441406,0.0,0.0,-1.0,-1.0,2,-0.03,1000
54,6.434240818023682,6.437351226806641,61.71470642089844,55.35067367553711,12.924384117126465,10.194009780883789,57.76508712768555,51.9160041809082,0.0,0.0,-1.0,-1.0,0,-0.03,1000
55,6.435862064361572,6.4383063316345215,68.369873046875,56.861637115478516,18.867429733276367,17.606216430664062,57.7741584777832,77.00328063964844,0.0,0.0,-1.0,-1.0,0,-0.03,1000
56,6.4312639236450195,6.433757305145264,92.46197509765625,56.84416198730469,50.34220886230469,19.599044799804688,57.741783142089844,90.17372131347656,0.0,0.0,-1.0,-1.0,1,-0.03,1000
57,6.43129825592041,6.434199333190918,65.40443420410156,55.2513542175293,24.736732482910156,16.039060592651367,57.74371337890625,41.09788513183594,0.0,0.0,-1.0,-1.0,3,-0.08,1000
58,6.437256813049316,6.439854621887207,57.52471160888672,52.2584228515625,13.93591594696045,5.88922119140625,57.784610748291016,22.613601684570312,0.0,0.0,-1.0,-1.0,3,-0.08,1000
59,6.432549476623535,6.435072898864746,55.71830368041992,52.280269622802734,7.900649070739746,5.892404079437256,57.75127410888672,16.839759826660156,0.0,0.0,-1.0,-1.0,3,-0.08,1000
60,6.430873394012451,6.433556079864502,57.21163558959961,52.28712844848633,13.38573932647705,5.893489837646484,57.739952087402344,21.61096954345703,0.0,0.0,-1.0,-1.0,0,-0.03,1000
61,6.432133197784424,6.434799671173096,61.24098587036133,53.71989822387695,19.848316192626953,15.235153198242188,57.74876022338867,33.0964469909668,0.0,0.0,-1.0,-1.0,0,-0.03,1000
62,6.432814121246338,6.435408115386963,56.90712356567383,52.27885818481445,10.937199592590332,5.892227649688721,57.75337600708008,20.717134475708008,0.0,0.0,-1.0,-1.0,3,-0.08,1000
63,6.4345622062683105,6.437778949737549,60.12018966674805,53.657432556152344,18.855876922607422,14.898771286010742,57.76801300048828,30.623764038085938,0.0,0.0,-1.0,-1.0,0,-0.03,1000
64,6.484613418579102,6.487807273864746,70.86473083496094,55.56382751464844,29.85869789123535,17.654666900634766,58.12641906738281,54.39377975463867,0.0,0.0,-1.0,-1.0,0,-0.03,1000
65,6.431635856628418,6.434368133544922,115.68413543701172,57.7844123840332,64.09587097167969,22.151203155517578,57.74531936645508,128.00498962402344,0.0,0.0,-1.0,-1.0,0,-0.03,1000
66,6.431037902832031,6.433661937713623,68.56845092773438,55.586036682128906,27.069686889648438,17.206562042236328,57.740692138671875,49.2437629699707,0.0,0.0,-1.0,-1.0,3,-0.08,1000
67,6.433887481689453,6.435919761657715,103.2168197631836,57.1662712097168,54.92524719238281,21.392911911010742,57.758445739746094,110.04695129394531,0.0,0.0,-1.0,-1.0,0,-0.03,1000
68,6.431572914123535,6.434290885925293,380.1399230957031,65.18851470947266,177.99075317382812,30.213747024536133,57.744789123535156,457.62176513671875,0.0,0.0,-1.0,-1.0,0,-0.03,1000
69,6.433305740356445,6.436001300811768,7962.1396484375,602.4965209960938,5218.53857421875,126.14364624023438,57.75716018676758,4003.77587890625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
70,6.502270221710205,17.018861770629883,4797.17626953125,19609.712890625,3845939.0,2894.6064453125,58.25495147705078,868.6184692382812,0.0,0.0,-1.0,-1.0,0,-0.03,1000
71,6.434633731842041,50.800689697265625,328.9657287597656,4398.59033203125,2252.797607421875,3106.675537109375,60.10594940185547,61.862937927246094,0.0,0.0,-1.0,-1.0,1,-0.03,1000
72,6.439622402191162,8.595022201538086,15975.712890625,5496.97900390625,4969116.5,967.0943603515625,57.74003601074219,2582.575927734375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
0,25.57391357421875,6.437597751617432,52.26966857910156,52.271270751953125,14.051228523254395,5.891188621520996,57.7675895690918,5.924976825714111,31348.0,25462.0,299.0,341.0,1,0.8605796896359164,177.2935419015594
1,15.734784126281738,6.491490840911865,52.0718879699707,52.98247528076172,20.15467643737793,5.861003875732422,58.152645111083984,5.895359039306641,44808.0,37862.0,302.0,388.0,0,0.7450690368088808,132.25732493892352
2,6.432272434234619,9.286986351013184,58.10389709472656,52.2813835144043,8.167536735534668,5.8927507400512695,60.00969314575195,9.342268943786621,35784.0,35443.0,86.0,404.0,2,-0.4683921694101818,201.40506448448608
3,6.433069229125977,6.436574459075928,64.74858093261719,52.278587341308594,5.846944808959961,5.892427921295166,59.24116134643555,24.52123260498047,36584.0,36233.0,81.0,434.0,0,0.3990722686403599,191.59592897553955
4,6.431051254272461,6.43375301361084,74.02973175048828,52.28636169433594,5.84892463684082,5.893346309661865,57.74100112915039,103.32505798339844,30946.0,30615.5,77.0,460.0,0,0.35247779896227427,187.3606148580859
5,6.487917423248291,6.495615482330322,52.08440399169922,52.10337448120117,5.806054592132568,5.8663554191589355,58.17132568359375,5.895030975341797,0.0,0.0,-1.0,-1.0,0,-1.0,1000
6,6.4343743324279785,6.437481880187988,52.26952362060547,52.27216339111328,5.845831394195557,5.8914103507995605,57.765926361083984,5.924860954284668,0.0,0.0,-1.0,-1.0,0,-0.03,1000
7,6.426743507385254,6.429145812988281,52.32254409790039,52.322811126708984,5.855389595031738,5.898305416107178,57.71267318725586,5.9324798583984375,0.0,0.0,-1.0,-1.0,2,-0.03,1000
8,6.441665172576904,6.444293975830078,55.566524505615234,52.246219635009766,9.380570411682129,5.8872599601745605,57.81682205200195,15.294283866882324,0.0,0.0,-1.0,-1.0,0,-0.03,1000
9,6.431943416595459,6.434453010559082,52.28288650512695,52.28322219848633,5.84831428527832,5.892840385437012,57.747013092041016,5.927009582519531,0.0,0.0,-1.0,-1.0,3,-0.08,1000
10,6.431666374206543,6.434152603149414,52.284000396728516,52.28403091430664,5.848512172698975,5.892949104309082,57.744842529296875,5.927182197570801,0.0,0.0,-1.0,-1.0,3,-0.08,1000
11,6.433130264282227,6.435788154602051,52.27658462524414,52.27742385864258,5.847095966339111,5.892037868499756,57.755836486816406,5.926046371459961,0.0,0.0,-1.0,-1.0,3,-0.08,1000
12,6.429116725921631,6.43229341506958,52.30126953125,52.30421829223633,5.8517608642578125,5.895967960357666,57.730743408203125,5.929260730743408,0.0,0.0,-1.0,-1.0,3,-0.08,1000
13,6.433151721954346,6.4356770515441895,52.27682876586914,52.2770881652832,5.84710168838501,5.891950607299805,57.75545883178711,5.926130294799805,0.0,0.0,-1.0,-1.0,0,-0.03,1000
14,6.434848308563232,6.4382781982421875,52.26716232299805,52.2707633972168,5.845371246337891,5.891268253326416,57.7707633972168,5.9243950843811035,0.0,0.0,-1.0,-1.0,3,-0.08,1000
15,6.435087203979492,6.437371730804443,52.27153778076172,52.27070999145508,5.845799446105957,5.890879154205322,57.768592834472656,5.9254021644592285,0.0,0.0,-1.0,-1.0,0,-0.13,1000
16,6.434300899505615,6.437405109405518,52.2703971862793,52.27248001098633,5.845919609069824,5.891408443450928,57.76567077636719,5.925013542175293,0.0,0.0,-1.0,-1.0,1,-0.03,1000
17,6.435561180114746,6.438039779663086,52.26655960083008,52.26637268066406,5.844964981079102,5.890332221984863,57.772247314453125,5.924663543701172,0.0,0.0,-1.0,-1.0,0,-0.03,1000
18,6.431955337524414,6.434524059295654,52.282169342041016,52.28275680541992,5.848196983337402,5.89279842376709,57.74732971191406,5.926886081695557,0.0,0.0,-1.0,-1.0,2,-0.03,1000
19,6.431886672973633,6.4345197677612305,52.2823486328125,52.283023834228516,5.8482441902160645,5.892842769622803,57.746917724609375,5.92692756652832,8932.0,8739.0,433.0,244.0,2,1.0,320.3404439030451
20,6.432531833648682,6.435247421264648,52.27989959716797,52.280799865722656,5.847722053527832,5.8925323486328125,57.751914978027344,5.926507949829102,7025.0,6853.5,412.0,230.0,3,0.12890243714772104,321.79030439091855
21,6.431159496307373,6.4337663650512695,52.28547286987305,52.28607940673828,5.848880290985107,5.893291473388672,57.74166488647461,5.927396297454834,8593.0,8404.0,427.0,241.0,0,0.318511825307982,320.44032205700955
22,6.431516647338867,6.434246063232422,52.28374099731445,52.2848014831543,5.84855842590332,5.893134117126465,57.744667053222656,5.9270920753479,10522.0,10315.0,443.0,256.0,0,0.3344923733310533,317.02523558858843
23,6.432208061218262,6.434780597686768,52.28134536743164,52.28173065185547,5.848020553588867,5.8926286697387695,57.74895095825195,5.926812648773193,10740.0,10534.5,449.0,269.0,0,0.3677310552739165,310.31919051196303
24,6.434011459350586,6.436604022979736,52.273292541503906,52.273582458496094,5.846381187438965,5.891429901123047,57.76171112060547,5.925633430480957,10633.0,10432.5,457.0,284.0,0,0.3643388344684437,303.94900888142405
25,6.435403347015381,6.437719821929932,52.26799011230469,52.26711654663086,5.8451738357543945,5.890413284301758,57.770355224609375,9.375429153442383,9938.0,9743.0,467.0,303.0,0,0.37030401563283827,296.98821525441036
26,6.433097839355469,6.436298370361328,52.275611877441406,52.27846908569336,5.8470540046691895,5.892331123352051,57.75761413574219,5.92574405670166,11005.0,10800.5,454.0,282.0,3,0.0743682506195067,303.48640826238
27,6.432095527648926,6.434831142425537,52.281158447265625,52.282142639160156,5.848001480102539,5.892762184143066,57.74858856201172,7.961894989013672,10625.0,10423.5,463.0,300.0,0,0.372594483513644,296.29883563726673
28,6.431811809539795,6.434510707855225,52.28282928466797,52.28346633911133,5.848319053649902,5.892903804779053,57.7465934753418,5.926980018615723,16302.0,16050.0,262.0,291.0,2,0.9896957670323303,221.0814329607984
29,6.43768310546875,6.44033670425415,52.25845718383789,52.25872039794922,9.197748184204102,5.889213562011719,57.7879638671875,5.923402309417725,22512.0,22218.0,260.0,321.0,0,0.6033994826290061,191.04188022525324
30,6.4375691413879395,6.4401140213012695,52.257015228271484,52.25732421875,17.630220413208008,5.889017105102539,57.786495208740234,5.923279285430908,32819.0,32467.5,260.0,360.0,0,0.6937915033282022,152.029602380589
31,6.4348907470703125,6.4375,53.82244873046875,53.693763732910156,26.06418800354004,5.890820026397705,57.767826080322266,5.924950122833252,51864.0,51428.0,257.0,418.0,0,0.886277765062529,94.00531899844816
32,6.439159393310547,6.441762924194336,61.12025833129883,59.908897399902344,53.77201843261719,5.8886399269104,57.798675537109375,5.922847270965576,79997.0,79452.5,259.0,489.0,0,1.0,23.194827009486403
33,6.430867671966553,6.433680057525635,52.28617858886719,72.61092376708984,16.44101905822754,47.09452819824219,57.7403450012207,5.9274139404296875,42645.0,42252.0,400.0,472.0,1,-1.0,149.45233353815524
34,6.432171821594238,6.436229705810547,52.27101516723633,147.06507873535156,29.311046600341797,131.09478759765625,57.753353118896484,10.221354484558105,23793.0,23486.5,419.0,490.0,0,0.14824115203409055,164.47796204963143
35,6.4268717765808105,6.429404258728027,72.39203643798828,107.54439544677734,156.2881622314453,37.02665328979492,57.71402359008789,5.932438850402832,62458.0,61903.0,312.0,505.0,2,1.0,56.43580423808985
36,6.434199333190918,6.436430931091309,52.272735595703125,52.27199172973633,5.8461995124816895,5.891101837158203,57.761558532714844,5.925663948059082,0.0,0.0,-1.0,-1.0,0,-1.0,1000
37,6.4315361976623535,6.434046745300293,52.2839241027832,52.284393310546875,5.848548889160156,5.892996788024902,57.74382400512695,5.927206039428711,0.0,0.0,-1.0,-1.0,0,-0.03,1000
38,6.43818473815918,6.442447662353516,55.508907318115234,54.53196716308594,17.12051010131836,5.890139102935791,57.79842758178711,7.274137496948242,0.0,0.0,-1.0,-1.0,0,-0.03,1000
39,6.441756248474121,6.444453239440918,57.55060958862305,56.86963653564453,24.764102935791016,10.807315826416016,57.81739807128906,14.24853801727295,0.0,0.0,-1.0,-1.0,0,-0.03,1000
40,6.432150363922119,6.434408187866211,66.80188751220703,63.70637512207031,49.782615661621094,20.935827255249023,57.74726867675781,26.461610794067383,0.0,0.0,-1.0,-1.0,0,-0.03,1000
41,6.431683540344238,6.434394836425781,57.18894958496094,56.49583053588867,22.878965377807617,9.700139999389648,57.74574661254883,13.694018363952637,0.0,0.0,-1.0,-1.0,3,-0.08,1000
42,6.432249069213867,6.434812545776367,64.28406524658203,61.42668151855469,43.3293342590332,18.84573745727539,57.749183654785156,23.84368324279785,0.0,0.0,-1.0,-1.0,0,-0.03,1000
43,6.431490898132324,6.43648099899292,102.17781066894531,88.98543548583984,120.40426635742188,41.42721176147461,57.75229263305664,59.02079391479492,0.0,0.0,-1.0,-1.0,0,-0.03,1000
44,6.434602737426758,6.43690299987793,1073.31201171875,710.68408203125,1849.3599853515625,265.4818115234375,57.76481246948242,489.6901550292969,0.0,0.0,-1.0,-1.0,0,-0.03,1000
45,6.431061267852783,6.433531761169434,21846.28125,4498.6259765625,3392506.25,795.2554321289062,57.74042892456055,3306.591552734375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
46,6.432273864746094,6.434999942779541,122.70567321777344,95.72689056396484,146.05870056152344,42.90972900390625,57.749969482421875,78.10079193115234,0.0,0.0,-1.0,-1.0,3,-0.08,1000
47,6.43170166015625,6.43427848815918,2563.331298828125,1141.3900146484375,4854.69287109375,341.8050231933594,57.74531936645508,1018.0244140625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
48,6.436234474182129,6.43917989730835,11850.5263671875,6527.3720703125,2760022.0,1151.561767578125,57.77883529663086,2040.9407958984375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
49,6.429354190826416,6.431572437286377,640.422607421875,10068.8349609375,6137.21826171875,4666.67724609375,57.72893524169922,126.72232818603516,0.0,0.0,-1.0,-1.0,1,-0.03,1000
50,6.432101726531982,6.434611797332764,30838.0859375,3202.900634765625,529781.0625,581.0518798828125,57.74779510498047,4543.3369140625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
51,8.552268981933594,6.437450885772705,3133.442138671875,239.91436767578125,1544.274658203125,44.1601676940918,57.76559066772461,2565.188232421875,0.0,0.0,-1.0,-1.0,2,-0.03,1000
0,25.642568588256836,6.51980447769165,51.96445846557617,51.963951110839844,13.991851806640625,5.844640731811523,58.35459899902344,5.879439830780029,31435.0,25521.5,300.0,338.0,1,0.8421446727912767,179.47701802737865
1,6.4320244789123535,6.434322357177734,52.283447265625,54.94825744628906,5.848315715789795,10.638648986816406,57.746856689453125,5.927157402038574,15573.0,10758.5,476.0,359.0,1,-0.6637994539108142,267.9720134640929
2,25.62565803527832,6.435964107513428,52.27629089355469,52.27714920043945,14.051215171813965,5.892006874084473,57.75666427612305,5.926017761230469,31390.0,25484.5,301.0,338.0,2,1.0,179.7247896090019
3,6.432377815246582,6.435083389282227,55.666221618652344,52.281455993652344,5.847860813140869,5.892613887786865,65.14297485351562,5.926660537719727,25257.0,24968.0,78.0,351.0,2,-0.37888483099934617,240.01041644062033
4,6.433427333831787,6.4358134269714355,57.48036575317383,52.27559280395508,5.846890449523926,5.891664028167725,60.96100997924805,13.251585960388184,26843.0,26527.0,68.0,383.0,0,0.4212830570339763,228.0021929719098
5,6.433568954467773,6.436667442321777,59.54274368286133,52.276065826416016,5.8466267585754395,5.891932487487793,59.87898635864258,30.859800338745117,25074.0,24769.0,57.0,417.0,0,0.3756404635671652,220.5130381632796
6,6.432504177093506,6.435059547424316,61.90974807739258,52.27957534790039,5.8476362228393555,5.892309188842773,57.750648498535156,62.483238220214844,17336.0,17073.5,45.0,453.0,0,0.31433645362652746,219.09358730916796
7,6.456695079803467,6.459776401519775,82.1601791381836,52.189571380615234,39.72590255737305,5.878798007965088,57.92607879638672,12.1234769821167,63210.0,62476.0,161.0,475.0,1,1.0,101.95096860746347
8,6.4330949783325195,6.436123371124268,52.27650833129883,52.27865219116211,5.847100734710693,5.8922905921936035,57.75700378417969,5.92591667175293,0.0,0.0,-1.0,-1.0,0,-1.0,1000
9,6.439074516296387,6.441888809204102,52.25571823120117,52.256893157958984,5.842545032501221,5.888898849487305,57.799156188964844,5.922889709472656,0.0,0.0,-1.0,-1.0,0,-0.03,1000
10,6.436232089996338,6.439057350158691,52.26603317260742,55.49793243408203,10.068361282348633,12.730071067810059,57.778751373291016,5.924414157867432,0.0,0.0,-1.0,-1.0,0,-0.03,1000
11,6.4322991371154785,6.434711456298828,52.282020568847656,52.98811721801758,5.8480448722839355,15.216381072998047,57.749053955078125,5.926980018615723,8308.0,8127.0,148.0,205.0,1,1.0,325.1122882943676
12,6.431393146514893,6.43386173248291,52.28493881225586,54.701988220214844,5.848707675933838,17.70626449584961,57.742713928222656,5.9273834228515625,10068.0,9869.5,135.0,215.0,0,0.34787825302154546,321.6286678764814
13,6.432397842407227,6.435379981994629,52.2797737121582,56.257144927978516,5.847782611846924,21.478775024414062,57.751888275146484,5.926416397094727,12458.0,12238.5,120.0,227.0,0,0.34965194397366695,315.7863201596928
14,6.427142143249512,6.429192066192627,52.32526397705078,57.87008285522461,8.340376853942871,28.707685470581055,57.71455764770508,5.9329657554626465,15806.0,15556.5,101.0,242.0,0,0.3450310382491621,311.3278015211619
15,6.486763000488281,6.4900970458984375,52.07732009887695,61.82477951049805,13.445821762084961,43.04833221435547,58.14242172241211,5.896166801452637,20552.0,20264.5,80.0,262.0,0,0.35645244719904534,306.31519714176767
16,6.434411525726318,6.43705415725708,53.630374908447266,72.18038177490234,21.156307220458984,71.94145202636719,57.76472854614258,5.925492763519287,25061.0,24739.0,56.0,290.0,0,0.3700350820759047,298.80428377116687
17,6.432001113891602,12.192566871643066,52.281307220458984,56.17396926879883,7.892739772796631,40.584808349609375,57.74769592285156,5.92678689956665,22010.0,21704.5,298.0,272.0,1,0.7870856769740547,243.82165613415063
18,6.4319233894348145,12.641411781311035,52.28279495239258,56.69485092163086,11.840033531188965,44.795326232910156,57.74696350097656,5.926986217498779,31683.0,31316.5,307.0,303.0,0,0.5879991643808529,215.13251730038394
19,6.485983371734619,13.167222023010254,55.29191970825195,58.5741081237793,21.869524002075195,49.741004943847656,58.1359977722168,7.249502182006836,49557.0,49100.0,321.0,349.0,0,0.7004682771631171,174.55371666051687
20,6.433392524719238,13.652420997619629,57.47929382324219,63.46670913696289,40.58364486694336,55.790016174316406,57.7580451965332,14.303131103515625,81251.0,80678.0,346.0,404.0,0,0.6524667564909308,140.5844941663198
21,6.434671878814697,15.057180404663086,65.85355377197266,129.9283447265625,173.7904052734375,63.1309928894043,57.76737976074219,26.01875114440918,98876.0,98253.5,366.0,427.0,0,0.31585807485958756,139.01438774457844
22,6.431844711303711,17.131458282470703,105.53614044189453,88.15840148925781,122.45559692382812,72.65258026123047,57.74565505981445,63.229644775390625,0.0,0.0,-1.0,-1.0,0,-1.0,1000
23,6.430931568145752,18.912948608398438,1127.3236083984375,697.9007568359375,1885.6556396484375,255.52218627929688,57.743927001953125,520.67236328125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
24,6.435973167419434,17.93650245666504,22904.919921875,4329.828125,2712494.0,767.2607421875,57.77241134643555,3440.906494140625,0.0,0.0,-1.0,-1.0,0,-0.03,1000
25,6.4324469566345215,13.6810302734375,121.81356811523438,93.6296157836914,142.9281005859375,77.895263671875,57.750946044921875,78.28768157958984,0.0,0.0,-1.0,-1.0,3,-0.08,1000
26,6.432096481323242,140.36166381835938,73.20264434814453,137.31224060058594,119.93736267089844,113.87069702148438,64.0710220336914,18.009408950805664,0.0,0.0,-1.0,-1.0,1,-0.03,1000
27,6.433152675628662,76.57771301269531,361.371826171875,2265.367919921875,1746.2459716796875,1455.593505859375,60.44234085083008,85.91443634033203,0.0,0.0,-1.0,-1.0,0,-0.03,1000
28,9.948208808898926,291.0223083496094,75.15760803222656,993.1707763671875,354.2047119140625,1299.99609375,115.63956451416016,8.292352676391602,0.0,0.0,-1.0,-1.0,1,-0.03,1000
29,6.431787490844727,36.29497146606445,2448.313720703125,36640.03515625,182810.09375,5307.9326171875,57.74586868286133,456.94525146484375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
30,6.513838291168213,110.0602035522461,212.7838134765625,2813.70654296875,1318.520751953125,2419.239501953125,67.22599792480469,36.23558044433594,0.0,0.0,-1.0,-1.0,1,-0.03,1000
31,6.43111515045166,12.9527587890625,9882.4755859375,7514.27099609375,2440409.75,1316.4764404296875,57.742183685302734,1747.61865234375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
0,6.436144828796387,6.438809394836426,57.536102294921875,52.26713180541992,5.8448615074157715,5.8904194831848145,60.963890075683594,13.208773612976074,27312.0,26993.5,68.0,385.0,0,0.4334087085073732,226.87661845152752
1,6.4352803230285645,6.438592910766602,54.81654739379883,52.26909637451172,5.845078468322754,5.890966892242432,66.38259887695312,5.92429780960083,24188.0,23904.5,76.0,346.0,3,-0.04162349978141883,244.85914318236107
2,6.4887824058532715,6.491917610168457,56.83173751831055,52.07004165649414,5.803020477294922,5.860601425170898,61.57148361206055,12.708486557006836,25436.0,25128.0,66.0,377.0,0,0.41899721793890055,233.0772404161333
3,6.431404113769531,6.434643745422363,58.8665885925293,52.28535461425781,5.848453044891357,5.8933610916137695,59.97819519042969,27.99623680114746,24328.0,24024.0,56.0,410.0,0,0.38654577565169973,224.50835173774718
4,12.65026569366455,6.437612533569336,56.442832946777344,52.267608642578125,27.85982894897461,5.890500068664551,57.769309997558594,5.924969673156738,57366.0,52999.0,206.0,429.0,1,1.0,96.89685237405806
5,6.433928489685059,6.436374187469482,81.88363647460938,52.27579116821289,57.082462310791016,5.891682147979736,57.760799407958984,5.926029682159424,72830.0,70677.0,198.0,482.0,0,0.6191351691984802,65.29931086925804
6,6.431737422943115,6.434430122375488,52.283416748046875,52.28441619873047,5.8484110832214355,5.893048286437988,57.7459602355957,5.927037239074707,0.0,0.0,-1.0,-1.0,0,-1.0,1000
7,6.437520503997803,6.439590930938721,52.2592887878418,52.25745391845703,5.843347072601318,5.888885498046875,57.78440856933594,5.923789978027344,0.0,0.0,-1.0,-1.0,0,-0.03,1000
8,6.437839508056641,6.440548419952393,52.260047912597656,52.261077880859375,5.843510150909424,5.889533042907715,57.78968048095703,5.923559188842773,0.0,0.0,-1.0,-1.0,2,-0.03,1000
9,6.434162139892578,6.436705589294434,53.67267608642578,52.96873092651367,15.021748542785645,5.891355037689209,57.76243209838867,5.925508499145508,0.0,0.0,-1.0,-1.0,0,-0.03,1000
10,6.432326793670654,6.435554027557373,56.2081298828125,55.97449493408203,20.01780891418457,8.104327201843262,57.75215148925781,10.319808006286621,0.0,0.0,-1.0,-1.0,0,-0.03,1000
11,6.42849063873291,6.433987617492676,59.87550735473633,59.109474182128906,33.852378845214844,15.345046997070312,57.734283447265625,18.66575813293457,0.0,0.0,-1.0,-1.0,0,-0.03,1000
12,6.433719635009766,6.436297416687012,78.03795623779297,75.39791870117188,80.85558319091797,33.204559326171875,57.75952911376953,37.2628173828125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
13,6.431402683258057,6.434092044830322,88.31938171386719,57.85047149658203,56.269737243652344,6.56150484085083,57.74354934692383,74.52058410644531,0.0,0.0,-1.0,-1.0,2,-0.03,1000
14,6.430377006530762,6.433595657348633,292.91815185546875,75.63587951660156,194.25477600097656,13.620559692382812,57.73923873901367,281.95831298828125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
15,6.437176704406738,6.440090179443359,13838.802734375,901.8154296875,10873.0146484375,185.29336547851562,57.78523635864258,5094.05224609375,0.0,0.0,-1.0,-1.0,0,-0.03,1000
16,6.4320831298828125,6.434787273406982,132.58334350585938,75.62554168701172,123.93177795410156,20.9655818939209,57.74860382080078,104.55348205566406,0.0,0.0,-1.0,-1.0,3,-0.08,1000
17,6.431268692016602,6.43367338180542,2458.475341796875,442.2861328125,2157.271728515625,113.73400115966797,57.74169921875,1454.6397705078125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
18,6.43414306640625,6.437319755554199,5998.4111328125,13486.3818359375,3248236.5,2171.144775390625,57.764766693115234,1090.823486328125,0.0,0.0,-1.0,-1.0,0,-0.03,1000
19,6.436276435852051,6.43809700012207,10276.1943359375,7516.10791015625,3766921.25,1306.6766357421875,57.774662017822266,1794.22607421875,0.0,0.0,-1.0,-1.0,0,-0.03,1000
20,6.432826042175293,6.436054229736328,5886.22412109375,435.3760681152344,3324.06591796875,88.41374969482422,57.75577926635742,3610.855712890625,0.0,0.0,-1.0,-1.0,2,-0.03,1000
21,6.4348320960998535,6.437727928161621,1498.7237548828125,2849.3193359375,6715.9560546875,1005.8677368164062,57.7686653137207,441.9583740234375,0.0,0.0,-1.0,-1.0,1,-0.03,1000
0,25.642568588256836,6.51980447769165,51.96445846557617,51.963951110839844,13.991851806640625,5.844640731811523,58.35459899902344,5.879439830780029,31435.0,25521.5,300.0,338.0,1,0.8421446727912767,179.47701802737865
1,15.62439250946045,6.434876441955566,52.281394958496094,53.19224166870117,21.364620208740234,5.892640113830566,57.74943542480469,5.926778793334961,45156.0,38148.5,302.0,388.0,0,0.7769189001933968,132.25732493892352
2,10.716147422790527,6.438206195831299,52.26727294921875,55.47951126098633,50.565574645996094,5.890519142150879,57.77299118041992,5.924715995788574,66473.0,59112.5,308.0,453.0,0,0.8414867951454442,78.64477096412705
3,6.422075271606445,6.424070835113525,52.373661041259766,71.76626586914062,192.64588928222656,5.904834747314453,57.68265151977539,5.9395012855529785,71798.0,65497.0,335.0,493.0,0,0.27365999488049936,81.25269226308751
4,10.932518005371094,6.437497138977051,52.27056121826172,54.85720443725586,44.135555267333984,5.891351222991943,57.76685333251953,5.925064563751221,63342.0,56271.0,302.0,445.0,3,0.13981356581671783,81.27115109311545
5,6.543454170227051,6.547641277313232,51.8638801574707,66.57117462158203,5.759586334228516,25.548187255859375,58.55112838745117,5.864128589630127,29504.0,23498.0,450.0,456.0,1,-0.9885612170506332,201.92077654367318
6,6.431273460388184,6.433719635009766,52.28562927246094,76.25738525390625,5.848842144012451,111.48855590820312,57.74163818359375,5.9274516105651855,14586.0,7717.5,475.0,483.0,0,0.10819119753595974,220.91174708466727
7,6.432597637176514,6.435251235961914,52.27973937988281,52.2805290222168,5.8476786613464355,5.8924360275268555,57.75182342529297,5.926508903503418,7907.0,7731.0,282.0,200.0,0,-0.13091409083571762,313.0814590485997
